Start,Destination,Distance_KM,Num_Signals,Total_Signal_Wait,Queue_Length,Time_Car,Time_Bike,Time_Cycle,Time_Bus,Time_Metro,Expense_Car,Expense_Bike,Expense_Cycle,Expense_Bus,Expense_Metro,Pollution_Car,Pollution_Bike,Pollution_Cycle,Pollution_Bus,Pollution_Metro,Rush_Car,Rush_Bike,Rush_Cycle,Rush_Bus,Rush_Metro,Pollution_Exposure_Car,Pollution_Exposure_Bike,Pollution_Exposure_Cycle,Pollution_Exposure_Bus,Pollution_Exposure_Metro,Physical_Activity
Kalkaji,Lajpat Nagar,34.23558652941314,6,628,26,60.47110170853883,48.37688136683107,90.70665256280824,68.1653220502466,44,334.04509949827417,77.44154611220225,0,30,46,462.3165402306535,201.56321271354912,0,141.17435665903182,65.20866773892287,0.26,0.20800000000000002,0,0,0.7465520335925713,332,398.4,498.0,248,134,1
Rohini,Sarojini Nagar,11.238021014220317,5,479,35,27.162390857402954,21.729912685922365,40.74358628610443,27.594869028883544,24,81.7782605090262,23.47402801832935,0,34,42,139.25743647270926,82.47233213818535,0,70.48410741785489,22.98575835793865,0.35,0.27999999999999997,0,0,0.2487146291874928,367,440.4,550.5,265,104,1
Moti Nagar,Dwarka,15.838445058758992,7,889,79,40.45184905420045,32.361479243360364,60.67777358130068,37.342218865040536,35,121.0805557796783,32.52957725958106,0,36,36,234.11747145296792,80.85547037548338,0,100.56715915326926,24.811033707701704,0.79,0.6320000000000001,0,0,0.20993512078219467,372,446.4,558.0,106,132,1
Connaught Place,Moti Nagar,12.48484647098245,4,270,78,29.480426797754596,23.58434143820368,44.22064019663189,26.176512157305513,31,92.19598051781927,25.47080058770001,0,30,22,133.7831850544247,62.86501203090287,0,74.85915991745404,27.924723259354195,0.78,0.6240000000000001,0,0,0.5166390760568289,190,228.0,285.0,244,57,1
Vasant Kunj,Greater Kailash,29.63420145732268,3,200,35,50.10922509254873,40.08738007403899,75.1638376388231,55.93107011105848,31,204.83627711758382,85.60385835481122,0,15,25,314.9448027332667,272.5570347182743,0,159.53359650542126,88.50061329832295,0.35,0.27999999999999997,0,0,0.24412186263093472,341,409.2,511.5,281,88,1
Saket,Nehru Place,33.415023613591075,7,669,26,46.743335214762766,37.39466817181022,70.11500282214415,51.49200225771532,35,320.3873269313722,86.04532425227482,0,39,22,390.5294762627709,239.39532322291046,0,112.87379703594105,62.75272802149706,0.26,0.20800000000000002,0,0,0.5744864947291599,319,382.8,478.5,188,137,1
Dwarka,Nehru Place,15.737640181005576,5,604,58,50.51510661113091,40.412085288904734,75.77265991669637,52.618127933357094,27,134.17938623090018,37.43193101286215,0,34,44,222.98956023149506,140.70003517027808,0,111.63404457127876,35.357043989912945,0.58,0.46399999999999997,0,0,0.7776209234823563,261,313.2,391.5,289,108,1
Moti Nagar,Tilak Nagar,24.340967458711862,2,148,10,59.27198324320227,47.41758659456182,88.9079748648034,69.52637989184272,20,174.12622183737142,82.7431593428226,0,22,30,260.3962025405551,134.45846825188286,0,96.73158771335916,52.43459889100386,0.1,0.08000000000000002,0,0,0.580565930285423,268,321.59999999999997,402.0,119,64,1
Tughlakabad,Moti Nagar,17.62241874677149,7,584,82,59.128486743563606,47.30278939485089,88.69273011534541,59.55418409227632,22,156.8703928979338,66.49035546662476,0,17,20,257.14914965094914,99.88941780799418,0,132.29097302519645,38.558878503819834,0.82,0.656,0,0,0.47238540378043464,355,426.0,532.5,204,140,1
Karol Bagh,Vasant Kunj,28.725311020809617,5,412,86,43.86494153181597,35.09195322545278,65.79741229772395,41.83792983817917,27,167.29221211760742,86.85999836206025,0,28,37,368.741952341693,222.57492851232237,0,120.82985510753821,51.130142619103914,0.86,0.6880000000000001,0,0,0.3715170719941393,389,466.79999999999995,583.5,106,71,1
Rohini,Lajpat Nagar,9.9382392358406,9,961,30,36.732624533117246,29.3860996264938,55.09893679967587,37.2791494397407,44,56.029288900577185,34.3406534816546,0,21,25,110.38653624244044,95.26299685816186,0,50.04287291822771,17.06056820058351,0.3,0.24,0,0,0.5061613913868299,242,290.4,363.0,226,146,1
Kashmere Gate,Laxmi Nagar,8.707844901305197,2,200,65,24.03843027200955,19.23074421760764,36.057645408014324,21.04611632641146,27,82.53732968681732,34.271141944754135,0,37,37,98.60770797525332,72.49397229000574,0,47.55780890936009,14.34707149890251,0.65,0.52,0,0,0.6478793004996745,375,450.0,562.5,151,87,1
Mayur Vihar,Nehru Place,18.223053020798567,9,933,2,42.039596832823165,33.63167746625853,63.05939524923475,47.4475161993878,31,153.84646248980698,71.39249998106546,0,14,37,190.48730504202635,148.9426494888803,0,139.94700401120045,51.33414412908183,0.02,0.016,0,0,0.2518527614937993,200,240.0,300.0,261,119,1
Nehru Place,Kalkaji,8.387385649069548,2,256,84,21.65750667011872,17.326005336094976,32.48626000517808,15.589008004142466,23,50.70075346212479,24.178474551852606,0,10,38,97.24725671254082,64.2826431125832,0,52.43687919832513,16.710503647663188,0.84,0.672,0,0,0.7754811096590057,260,312.0,390.0,127,84,1
Uttam Nagar,Tughlakabad,29.535466014352252,3,171,5,53.88485535185127,43.10788428148102,80.8272830277769,64.26182642222153,21,178.65979780389603,108.13845677691182,0,34,43,298.7364185834755,214.83978541296995,0,228.7391953791354,35.977576859204014,0.05,0.04000000000000001,0,0,0.21921673805804634,302,362.4,453.0,210,134,1
Kalkaji,Saket,38.69346735185709,8,779,70,65.73521950518051,52.58817560414441,98.60282925777076,68.08226340621661,26,357.4571432973238,101.7757643918135,0,34,39,441.0252568743726,228.3805264013021,0,280.50295491007046,54.23242720469374,0.7,0.5599999999999999,0,0,0.341861817400832,226,271.2,339.0,155,99,1
Connaught Place,Chandni Chowk,37.527566798569985,10,881,7,91.12964728080289,72.90371782464231,136.69447092120433,106.55557673696346,45,253.58336376794162,148.4251620799816,0,12,36,552.0579413566495,373.2666834383351,0,175.23907093884606,88.12895060852709,0.07,0.05600000000000001,0,0,0.39727463884089176,278,333.59999999999997,417.0,132,149,1
Sarojini Nagar,Janakpuri,11.59990446565438,4,409,53,29.674260097986814,23.739408078389452,44.51139014698022,28.409112117584176,32,81.25268389409462,33.93657220330649,0,28,49,159.44677978109536,67.39246431371869,0,86.05872457634902,22.35851800585142,0.53,0.42400000000000004,0,0,0.4052575118291779,368,441.59999999999997,552.0,158,74,1
Moti Nagar,Uttam Nagar,31.526711772602557,2,146,18,51.329522092762055,41.063617674209645,76.99428313914308,59.99542651131446,44,268.33339725194963,79.28064561207917,0,37,43,456.7210829032014,302.4757566098622,0,116.88563100472985,77.73027655514899,0.18,0.144,0,0,0.7269979753283027,336,403.2,504.0,285,119,1
Janakpuri,Tilak Nagar,5.352384419370943,5,396,98,20.705079561728887,16.56406364938311,31.05761934259333,12.846095474074664,40,43.02033234437226,12.483672637851013,0,19,41,57.22027610686956,48.4530939179828,0,40.73496892899217,6.77244625065198,0.98,0.784,0,0,0.45622003561662305,241,289.2,361.5,109,140,1
Rajouri Garden,Karol Bagh,39.09926324074775,4,143,97,101.76646294635655,81.41317035708525,152.64969441953482,110.91975553562786,20,237.38906291576475,79.61257840390634,0,12,49,450.6562777086076,239.46442417868056,0,194.37272143926248,106.41709061398991,0.97,0.776,0,0,0.7136354029486911,188,225.6,282.0,217,123,1
Saket,Vasant Kunj,21.60777706186176,2,52,32,52.05396255503737,41.6431700440299,78.08094383255606,58.86475506604484,26,125.49174693411216,49.586788482220705,0,26,42,310.5385333193706,124.07615530868524,0,120.21161938010886,36.42641813660941,0.32,0.256,0,0,0.4710789759148608,346,415.2,519.0,111,67,1
Sarojini Nagar,Tilak Nagar,30.128653988623636,10,742,25,95.02111566424422,76.01689253139538,142.53167349636632,109.22533879709306,25,267.2097391295647,83.60426614440186,0,24,30,322.1756536440968,259.9099175967779,0,172.1859954444156,36.718509866283206,0.25,0.2,0,0,0.42316392289336274,166,199.2,249.0,239,130,1
Pitampura,Kalkaji,15.712046685370344,9,1055,6,37.289658827650435,29.83172706212035,55.93448824147565,41.34759059318052,39,96.898723112841,61.557343689809784,0,40,36,220.1950829614531,131.3826184793678,0,124.37334591960239,24.77370120078942,0.06,0.048,0,0,0.7436935152501898,239,286.8,358.5,176,110,1
Tilak Nagar,Janakpuri,17.386907787990786,9,708,9,54.989780837082854,43.991824669666286,82.48467125562428,63.78773700449943,30,103.81029727815458,60.58646416294416,0,20,47,247.43372324573156,93.3143656703583,0,105.30155762360283,26.60865971145474,0.09,0.072,0,0,0.36146038123280466,294,352.8,441.0,251,65,1
Moti Nagar,Nehru Place,14.079207727788194,6,424,37,26.948054153089522,21.558443322471618,40.42208122963429,27.337664983707427,36,135.49899708927836,46.45096323779678,0,40,23,181.6288443315105,87.09536612975111,0,93.24580280668259,35.84885896832821,0.37,0.296,0,0,0.4198883269133547,317,380.4,475.5,105,83,1
AIIMS,Tilak Nagar,27.803408672429057,5,465,4,35.4221032065134,28.33768256521072,53.1331548097701,41.10652384781608,35,242.56407474080927,56.59846956014838,0,32,38,329.8629990324502,170.22756707819613,0,145.91190600697894,56.84231023820808,0.04,0.032,0,0,0.6112629584414787,262,314.4,393.0,208,124,1
Shahdara,Vasant Kunj,19.91590352381642,2,286,95,37.00276457505301,29.602211660042407,55.50414686257951,32.803317490063606,43,145.64522872853703,50.83145599635834,0,29,47,288.7241668039096,136.7855455603462,0,126.70114352218722,46.600617017493214,0.95,0.76,0,0,0.5888807987788149,221,265.2,331.5,225,136,1
Greater Kailash,Pitampura,29.316311409079677,3,322,100,91.25108858694756,73.00087086955806,136.87663288042134,96.50130630433706,20,267.87462347424344,90.76423871225002,0,32,46,331.56944115614544,193.64619693790812,0,129.55872612418906,59.32408088413606,1.0,0.8,0,0,0.32901322473990413,233,279.59999999999997,349.5,277,74,1
Lajpat Nagar,Rajouri Garden,19.84109464847603,8,1198,10,58.4060483222008,46.72483865776064,87.6090724833012,65.08725798664096,31,185.1130677743251,52.01026740212976,0,26,36,276.3495742736147,128.25365362627778,0,146.18518449527957,39.417209211232155,0.1,0.08000000000000002,0,0,0.7291665677553405,332,398.4,498.0,143,87,1
Rohini,Uttam Nagar,22.897151913833827,7,545,71,40.80237816408477,32.64190253126782,61.20356724612716,38.76285379690173,25,203.5925432831156,74.56995222638731,0,28,27,248.47101876897543,153.38589871721598,0,177.29684296032488,51.24843775304645,0.71,0.568,0,0,0.7050115644409565,392,470.4,588.0,299,75,1
Uttam Nagar,Kalkaji,36.774507757074964,3,218,75,76.9152135535107,61.53217084280856,115.37282033026605,83.29825626421284,34,231.7742849382633,87.5092256630801,0,32,37,474.68572635841485,219.82282400081718,0,228.2765273758734,47.875842459913734,0.75,0.6000000000000001,0,0,0.5723781966161745,217,260.4,325.5,113,114,1
Tilak Nagar,Nehru Place,13.459858022615506,10,583,86,49.27130745825896,39.41704596660717,73.90696118738845,47.72556894991075,20,108.72964311834095,45.60866511692026,0,14,21,141.5714092035481,70.90422254228926,0,103.87797559127384,17.470593877231146,0.86,0.6880000000000001,0,0,0.3746090504643118,162,194.4,243.0,187,120,1
Laxmi Nagar,Shahdara,9.474356656959642,5,527,5,18.845921307479053,15.076737045983243,28.26888196121858,21.015105568974867,23,48.09785141244699,20.29360399822454,0,29,37,104.08435556283877,65.62184148392092,0,51.95010913923942,17.34315981009791,0.05,0.04000000000000001,0,0,0.5601466654685554,168,201.6,252.0,290,110,0
Mayur Vihar,Uttam Nagar,25.24711424823943,10,1172,35,55.65180409322637,44.521443274581095,83.47770613983955,59.38216491187164,28,139.2891742483566,95.130927154319,0,24,27,264.0926124560717,211.66747192097918,0,175.83120174779327,36.21872740047346,0.35,0.27999999999999997,0,0,0.5994559993394729,284,340.8,426.0,278,54,1
Mayur Vihar,Karol Bagh,7.733720328493767,7,845,99,40.78446468668227,32.62757174934582,61.176697030023405,35.34135762401873,29,58.39216951747328,27.186992668265614,0,30,28,105.69001472587219,41.89708877933775,0,26.234742361469525,16.082807389842554,0.99,0.792,0,0,0.21914848557402009,345,414.0,517.5,205,87,1
Okhla,Greater Kailash,8.994974822413038,9,747,29,28.1046795191144,22.48374361529152,42.1570192786716,28.925615422937277,45,77.07470038735988,30.731834186271787,0,33,42,124.09209488030524,50.22831859030576,0,64.67037690158186,15.577728384562972,0.29,0.23199999999999998,0,0,0.7821931276285379,169,202.79999999999998,253.5,143,88,1
Tilak Nagar,Janakpuri,27.599533924950908,6,653,53,50.140203891586594,40.112163113269276,75.21030583737989,52.16824466990391,30,255.3915841456103,100.15646235946556,0,16,48,351.5607675987491,154.03236763778568,0,133.04378091493282,81.49601282754786,0.53,0.42400000000000004,0,0,0.24801962242480763,353,423.59999999999997,529.5,105,111,1
Shahdara,Kashmere Gate,19.016977989284488,5,510,8,30.262525320924194,24.210020256739355,45.39378798138629,34.71503038510903,20,180.72895552345577,46.31392916835373,0,37,38,240.59549933865105,159.20934986850295,0,132.01180688486028,55.55009245765183,0.08,0.064,0,0,0.5360443658531524,290,348.0,435.0,187,96,1
Rajouri Garden,Chandni Chowk,9.547873240051471,6,626,80,38.835310738889675,31.06824859111174,58.25296610833451,35.00237288666761,41,59.32579127379283,25.59874343838157,0,36,28,128.21595255234715,62.573815202041054,0,75.58635325094977,12.758138338887393,0.8,0.6400000000000001,0,0,0.7017943687062831,185,222.0,277.5,216,97,1
Shahdara,Tughlakabad,36.248052000610926,3,412,84,59.87150701121242,47.89720560896994,89.80726051681863,61.04580841345491,38,211.81487957628036,98.66745952305948,0,37,29,410.70634118525766,295.9629916333054,0,271.9012242734769,83.65373850774857,0.84,0.672,0,0,0.6548325186357247,231,277.2,346.5,201,119,1
Shahdara,Sarojini Nagar,17.634927830861738,6,585,55,43.76748457045078,35.01398765636063,65.65122685567617,44.720981484540935,39,160.28533257524586,63.58666324400334,0,36,34,221.80975955841214,97.4388820332908,0,123.53656154472186,26.009177341983687,0.55,0.44000000000000006,0,0,0.7686231290675676,215,258.0,322.5,195,149,1
Okhla,Janakpuri,14.77405888986252,4,443,16,25.217334064588925,20.17386725167114,37.82600109688339,27.66080087750671,23,75.04725371739696,31.507614756899923,0,39,46,187.0205766835367,125.9372225506649,0,93.60009706181454,22.501803432250284,0.16,0.128,0,0,0.2202659661173657,354,424.8,531.0,159,142,1
Saket,Shahdara,8.059657376316922,5,623,67,30.05103091010734,24.040824728085873,45.07654636516101,26.861237092128807,42,67.05883896666735,21.055261390460082,0,20,41,85.23107882618528,68.31174950270888,0,26.9096854545504,14.838699185659125,0.67,0.536,0,0,0.34449717227374455,160,192.0,240.0,297,65,1
Janakpuri,Kalkaji,28.23605230307926,6,571,93,46.85785242683358,37.48628194146686,70.28677864025038,43.6294229122003,44,146.1510016833386,110.03201529373102,0,24,25,315.45155077002414,281.77135696035316,0,178.85140751149794,82.78083303094384,0.93,0.7440000000000001,0,0,0.7550735446345616,380,456.0,570.0,252,115,1
Connaught Place,Okhla,37.859886910901466,7,847,79,66.23105796482722,52.98484637186178,99.34658694724082,68.27726955779266,24,286.3079959045601,128.96306520022685,0,36,48,540.6951476553344,281.68625844716996,0,233.00442194602968,59.364368328716225,0.79,0.6320000000000001,0,0,0.33719708242152513,209,250.79999999999998,313.5,255,115,1
Nehru Place,Mayur Vihar,31.640531543663492,5,504,56,73.19749814757432,58.55799851805946,109.79624722136148,80.23699777708919,24,246.13919605958458,88.78311420906044,0,10,38,409.181870875618,302.2295699821462,0,146.41423750777744,73.25923373087,0.56,0.44800000000000006,0,0,0.7873702281371773,194,232.79999999999998,291.0,242,89,1
Kalkaji,Uttam Nagar,7.401510723647671,7,720,5,29.34974026440885,23.479792211527084,44.02461039661328,32.81968831729062,35,63.142751280852124,23.92468668815692,0,38,24,87.74296103124202,50.77876930726922,0,25.479360397777615,11.833390442450664,0.05,0.04000000000000001,0,0,0.29039626008840036,220,264.0,330.0,225,61,1
Kalkaji,Chandni Chowk,11.508110393271,7,536,9,20.069931824013487,16.05594545921079,30.10489773602023,22.483918188816187,28,92.50660460245385,33.79253300597875,0,24,46,118.25605850876038,83.45111193273429,0,69.8126145917055,13.521835146901351,0.09,0.072,0,0,0.210892384149031,374,448.8,561.0,286,76,1
Moti Nagar,Nehru Place,26.314061068102784,6,639,9,44.744524045086415,35.795619236069136,67.11678606762962,51.69342885410369,30,217.62334106927486,94.01309426457236,0,29,49,325.80112417315274,219.37627655925243,0,92.84049221634668,34.05204697012018,0.09,0.072,0,0,0.45260009322227535,327,392.4,490.5,295,110,1
Tilak Nagar,Moti Nagar,32.46623947119834,8,837,52,79.66790343774947,63.73432275019958,119.5018551566242,87.00148412529937,30,231.24576755464093,82.34329167405068,0,20,28,460.0222431463005,222.40661049482298,0,122.14598820392737,72.20748907832173,0.52,0.41600000000000004,0,0,0.6434268103224885,336,403.2,504.0,177,129,1
Vasant Kunj,AIIMS,11.056661204473405,7,654,53,34.07192355221582,27.257538841772657,51.10788532832373,32.886308262658986,26,89.55204007896387,41.576637030468255,0,37,27,117.9722858674857,95.24769825988615,0,79.8189588122967,12.587641770637942,0.53,0.42400000000000004,0,0,0.25153420859077624,398,477.59999999999997,597.0,219,136,1
Dwarka,Mayur Vihar,9.516765160601782,7,767,75,34.34368944456001,27.474951555648012,51.51553416684002,30.412427333472017,43,63.065845020394995,21.35430429610342,0,24,20,140.3292990127911,79.76232365197252,0,29.05046977961522,14.781653427582107,0.75,0.6000000000000001,0,0,0.6612779295760998,282,338.4,423.0,191,146,1
Mayur Vihar,Dwarka,34.43481779023797,9,930,65,91.98781623057538,73.5902529844603,137.98172434586306,100.18537947669044,26,335.50865418066377,76.70392340954416,0,12,27,467.65822595105607,247.6472139462624,0,185.80343593349522,39.192538854362816,0.65,0.52,0,0,0.5480296050906059,262,314.4,393.0,250,86,1
Lajpat Nagar,AIIMS,22.36625919640235,2,279,24,49.198431390002085,39.35874511200167,73.79764708500312,55.8381176680025,29,178.59218646984525,75.00491490696875,0,35,50,230.2875746315571,194.14723914188792,0,129.42938748328166,29.703035447037863,0.24,0.192,0,0,0.705240226008607,308,369.59999999999997,462.0,272,117,1
Shahdara,Tughlakabad,33.75746997954468,5,643,33,57.01704737028143,45.61363789622515,85.52557105542215,62.82045684433772,32,321.11073384232617,108.33031232777898,0,30,40,343.85620037718087,222.07183136201195,0,247.70284790497732,67.8118551922559,0.33,0.264,0,0,0.3939111516774303,311,373.2,466.5,192,106,1
Moti Nagar,Mayur Vihar,9.66797255082426,10,1035,55,35.64264236070332,28.514113888562658,53.46396354105498,33.37117083284399,35,72.34708011068363,22.8146187635983,0,31,48,131.30675447917025,81.91004474086682,0,32.136977751997804,27.3051895209566,0.55,0.44000000000000006,0,0,0.3260565060055385,394,472.79999999999995,591.0,122,137,1
